article;name;width_mm;length_mm;dimension_unit;weight_value;weight_unit;type_code;image_path;price
КС-222-1-14529;Кружево стрейч;17.0;18.3;;0;гр;52;КС-222-1-14529.jpg;77.00
КС-173-14516;Кружево стрейч;23.0;18.3;;0;гр;52;КС-173-14516.jpg;77.00
ФК-32-1-14792.001;Французское кружево;16.5;30.0;;0;гр;52;ФК-32-1-14792.001.jpg;119.00
КС-214-15507;Кружево стрейч;18.0;18.3;;0;гр;52;КС-214-15507.jpg;77.00
КС-98-1-12580.006;Кружево стрейч;15.0;18.3;;0;гр;52;КС-98-1-12580.006.jpg;79.00
КК-100-12701.003;Кружево капрон ;2.0;131.6;;0;гр;52;КК-100-12701.003.jpg;16.00
КК-124-1-13925;Кружево капрон ;4.0;65.8;;0;гр;52;КК-124-1-13925.jpg;33.00
КРО-69-15646;Кружево декоративное;9.5;9.1;;0;гр;52;КРО-69-15646.jpg;139.00
КК-108-1-12847;Кружево капрон ;8.5;25.0;;0;гр;52;КК-108-1-12847.jpg;89.00
КРО-41-8-10298;Кружево декоративное;15.0;13.7;;0;гр;52;КРО-41-8-10298.jpg;178.00
КП-86-26-10326.004;Кружево плетеное;2.0;13.7;;0;гр;52;КП-86-26-10326.004.jpg;47.00
КС-73-2-6155.003;Кружево стрейч;15.0;21.9;;0;гр;52;КС-73-2-6155.003.jpg;89.00
КК-85-11-11902.008;Кружево капрон ;13.0;9.1;;0;гр;52;КК-85-11-11902.008.jpg;129.00
КРО-61-12594;Кружево свадебное;4.0;6.9;;0;гр;52;КРО-61-12594.jpg;228.00
КС-124-4-13712.005;Кружево стрейч;17.5;18.3;;0;гр;52;КС-124-4-13712.005.jpg;77.00
ФК-27-2-14751.002;Французское кружево;17.0;30.0;;0;гр;52;ФК-27-2-14751.002.jpg;89.00
ФК-42-15104;Французское кружево;8.0;30.0;;0;гр;52;ФК-42-15104.jpg;48.00
ФК-1-1-9636.001;Французское кружево;9.0;7.5;;0;гр;52;ФК-1-1-9636.001.jpg;129.00
КК-91-1-12575;Кружево капрон ;3.5;131.6;;0;гр;52;КК-91-1-12575.jpg;24.00
КК-70-1-10332;Кружево капрон ;12.0;13.7;;0;гр;52;КК-70-1-10332.jpg;76.00
КЛ-140-2-13328;Кружево лен;4.0;13.8;;0;гр;52;КЛ-140-2-13328.jpg;89.00
64120;Пуговица джинсовая;20.0;20.0;;0;гр;12;64120.jpg;1.70
8341;Auchan;75.0;30.0;;0;гр;11;8341.jpg;5.40
Р-3566;Гофрированный регилин;80.0;23000.0;;0;гр;70;Р-3566.jpg;550.00
РВ-8;Регилин жесткий;8.0;45000.0;;0;гр;71;РВ-8.jpg;825.00
Са 3200-21;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-21.jpg;180.00
Са 3200-22;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-22.jpg;180.00
Са 3200-23;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-23.jpg;200.00
Са 3200-24;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-24.jpg;200.00
Са 3200-25;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-25.jpg;200.00
Са 3200-26;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-26.jpg;200.00
Са 3200-27;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-27.jpg;200.00
Са 3200-28;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-28.jpg;200.00
Са 3200-29;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-29.jpg;200.00
Са 3200-30;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-30.jpg;200.00
Са 3200-31;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-31.jpg;200.00
Са 3200-32;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-32.jpg;200.00
Са 3200-33;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-33.jpg;200.00
Са 3200-34;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-34.jpg;200.00
Са 3200-35;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-35.jpg;200.00
Са 3200-36;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-36.jpg;200.00
Са 3200-37;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-37.jpg;200.00
Са 3200-38;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-38.jpg;200.00
Са 3200-39;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-39.jpg;200.00
Са 3200-40;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-40.jpg;200.00
Са 3200-41;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-41.jpg;200.00
Са 3200-42;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-42.jpg;200.00
Са 3200-43;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-43.jpg;200.00
Са 3200-44;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-44.jpg;200.00
Са 3200-45;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-45.jpg;200.00
Са 3200-46;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-46.jpg;200.00
Са 3200-47;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-47.jpg;200.00
Са 3200-48;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-48.jpg;200.00
Са 3200-49;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-49.jpg;200.00
Са 3200-50;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-50.jpg;200.00
Са 3200-51;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-51.jpg;200.00
Са 3200-52;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-52.jpg;200.00
Са 3200-53;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-53.jpg;200.00
Са 3200-54;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-54.jpg;200.00
Са 3200-55;Стразы пришивные (акрил);8.0;3.0;;0;гр;18;Са 3200-55.jpg;200.00
1073;Кружево х/б;70.0;1000.0;;0;гр;72;1073.jpg;230.00
1074;Кружево х/б;70.0;1000.0;;0;гр;72;1074.jpg;200.00
1075;Кружево х/б;70.0;1000.0;;0;гр;72;1075.jpg;200.00
1076;Кружево х/б;70.0;1000.0;;0;гр;72;1076.jpg;200.00
1077;Кружево х/б;70.0;1000.0;;0;гр;72;1077.jpg;200.00
1078;Кружево х/б;70.0;1000.0;;0;гр;72;1078.jpg;230.00
1079;Кружево х/б;70.0;1000.0;;0;гр;72;1079.jpg;140.00
1080;Кружево х/б;70.0;1000.0;;0;гр;72;1080.jpg;130.00
1081;Кружево х/б;70.0;1000.0;;0;гр;72;1081.jpg;300.00
1082;Кружево х/б;70.0;1000.0;;0;гр;72;1082.jpg;230.00
Пн 01;Пайетки россыпью;3.0;2.0;;0;гр;73;Пн 01.jpg;160.00
Пн 02;Пайетки россыпью;3.0;2.0;;0;гр;73;Пн 02.jpg;160.00
Пн 03;Пайетки россыпью;3.0;2.0;;0;гр;73;Пн 03.jpg;160.00
Пн 04;Пайетки россыпью;3.0;2.0;;0;гр;73;Пн 04.jpg;160.00
Пн 05;Пайетки россыпью;3.0;2.0;;0;гр;73;Пн 05.jpg;160.00
Пн 06;Пайетки россыпью;3.0;2.0;;0;гр;73;Пн 06.jpg;160.00
Пн 07;Пайетки россыпью;3.0;2.0;;0;гр;73;Пн 07.jpg;160.00
Пн 08;Пайетки россыпью;3.0;2.0;;0;гр;73;Пн 08.jpg;160.00
Пн 09;Пайетки россыпью;3.0;2.0;;0;гр;73;Пн 09.jpg;160.00
Пн 10;Пайетки россыпью;3.0;2.0;;0;гр;73;Пн 10.jpg;160.00
Пн 11;Пайетки россыпью;3.0;2.0;;0;гр;73;Пн 11.jpg;160.00
Пн 12;Пайетки россыпью;3.0;2.0;;0;гр;73;Пн 12.jpg;160.00
Пн 13;Пайетки россыпью;3.0;2.0;;0;гр;73;Пн 13.jpg;160.00
Пн 14;Пайетки россыпью;3.0;2.0;;0;гр;73;Пн 14.jpg;160.00
ПМ 06;Паетки на нитке;2.0;1000.0;;0;гр;73;ПМ 06.jpg;330.00
ПМ 07;Паетки на нитке;2.0;1000.0;;0;гр;73;ПМ 07.jpg;330.00
ПМ 08;Паетки на нитке;2.0;1000.0;;0;гр;73;ПМ 08.jpg;350.00
ПМ 09;Паетки на нитке;2.0;1000.0;;0;гр;73;ПМ 09.jpg;360.00
ПМ 10;Паетки на нитке;2.0;1000.0;;0;гр;73;ПМ 10.jpg;330.00
ПМ 11;Паетки на нитке;2.0;1000.0;;0;гр;73;ПМ 11.jpg;350.00
ПМ 12;Паетки на нитке;2.0;1000.0;;0;гр;73;ПМ 12.jpg;280.00
ПМ 13;Паетки на нитке;2.0;1000.0;;0;гр;73;ПМ 13.jpg;280.00
ПМ 14;Паетки на нитке;2.0;1000.0;;0;гр;73;ПМ 14.jpg;280.00
ПМ 15;Паетки на нитке;2.0;1000.0;;0;гр;73;ПМ 15.jpg;350.00
Пн 24;Паетки фигурные;15.0;3.0;;0;гр;73;Пн 24.jpg;100.00
Пн 25;Паетки фигурные;15.0;3.0;;0;гр;73;Пн 25.jpg;100.00
Пн 26;Паетки фигурные;15.0;3.0;;0;гр;73;Пн 26.jpg;100.00
Пн 27;Паетки фигурные;15.0;3.0;;0;гр;73;Пн 27.jpg;100.00
Пн 28;Паетки фигурные;15.0;3.0;;0;гр;73;Пн 28.jpg;150.00
Пн 29;Паетки фигурные;15.0;3.0;;0;гр;73;Пн 29.jpg;140.00
Пн 30;Паетки фигурные;15.0;3.0;;0;гр;73;Пн 30.jpg;150.00
Пн 31;Паетки фигурные;15.0;3.0;;0;гр;73;Пн 31.jpg;130.00
Пн 32;Паетки фигурные;15.0;3.0;;0;гр;73;Пн 32.jpg;100.00
Тп-04; Тесьма пайеточная;30.0;1000.0;;0;гр;73;Тп-04.jpg;50.00
Тп-05; Тесьма пайеточная;30.0;1000.0;;0;гр;73;Тп-05.jpg;70.00
Тп-06; Тесьма пайеточная;30.0;1000.0;;0;гр;73;Тп-06.jpg;70.00
Тп-07; Тесьма пайеточная;30.0;1000.0;;0;гр;73;Тп-07.jpg;90.00
Р-3565;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3565.jpg;550.00
Р-3567;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3567.jpg;550.00
Р-3568;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3568.jpg;660.00
Р-3569;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3569.jpg;550.00
Р-3570;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3570.jpg;430.00
Р-3571;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3571.jpg;550.00
Р-3572;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3572.jpg;660.00
Р-3573;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3573.jpg;550.00
Р-3574;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3574.jpg;550.00
Р-3575;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3575.jpg;660.00
Р-3576;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3576.jpg;550.00
Р-3577;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3577.jpg;550.00
Р-3578;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3578.jpg;660.00
Р-3579;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3579.jpg;550.00
Р-3580;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3580.jpg;550.00
Р-3581;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3581.jpg;340.00
Р-3582;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3582.jpg;550.00
Р-3583;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3583.jpg;660.00
Р-3584;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3584.jpg;550.00
Р-3585;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3585.jpg;550.00
Р-3586;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3586.jpg;660.00
Р-3587;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3587.jpg;550.00
Р-3588;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3588.jpg;550.00
Р-3589;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3589.jpg;550.00
Р-3590;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3590.jpg;550.00
Р-3591;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3591.jpg;530.00
Р-3592;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3592.jpg;550.00
Р-3593;Гофрированный регилин;80.0;23000.0;;0;гр;71;Р-3593.jpg;490.00
Арт.80 К 06;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 06.jpg;400.00
Арт.80 К 07;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 07.jpg;400.00
Арт.80 К 08;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 08.jpg;400.00
Арт.80 К 09;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 09.jpg;400.00
Арт.80 К 10;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 10.jpg;400.00
Арт.80 К 11;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 11.jpg;400.00
Арт.80 К 12;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 12.jpg;400.00
Арт.80 К 13;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 13.jpg;400.00
Арт.80 К 14;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 14.jpg;400.00
Арт.80 К 15;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 15.jpg;400.00
Арт.80 К 16;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 16.jpg;400.00
Арт.80 К 17;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 17.jpg;400.00
Арт.80 К 18;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 18.jpg;400.00
Арт.80 К 19;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 19.jpg;400.00
Арт.80 К 20;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 20.jpg;400.00
Арт.80 К 21;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 21.jpg;400.00
Арт.80 К 22;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 22.jpg;400.00
Арт.80 К 23;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 23.jpg;400.00
Арт.80 К 24;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 24.jpg;400.00
Арт.80 К 25;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 25.jpg;400.00
Арт.80 К 26;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 26.jpg;400.00
Арт.80 К 27;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 27.jpg;400.00
Арт.80 К 28;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 28.jpg;400.00
Арт.80 К 29;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 29.jpg;400.00
Арт.80 К 30;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 30.jpg;400.00
Арт.80 К 31;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 31.jpg;400.00
Арт.80 К 32;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 32.jpg;400.00
Арт.80 К 33;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 33.jpg;400.00
Арт.80 К 34;Регилин  мягкий;70.0;23000.0;;0;гр;74;Арт.80 К 34.jpg;400.00
Арт.С18;Тесьма шторная;75.0;50000.0;;0;гр;10;Арт.С18.jpg;700.00
Арт.С19;Тесьма шторная;75.0;50000.0;;0;гр;10;Арт.С19.jpg;690.00
Арт.С20;Тесьма шторная;75.0;50000.0;;0;гр;10;Арт.С20.jpg;700.00
Арт.С21;Тесьма шторная;75.0;50000.0;;0;гр;10;Арт.С21.jpg;680.00
Арт.С22;Тесьма шторная;75.0;50000.0;;0;гр;10;Арт.С22.jpg;580.00
Арт.С23;Тесьма шторная;75.0;50000.0;;0;гр;10;Арт.С23.jpg;590.00
Арт.С24;Тесьма шторная;75.0;50000.0;;0;гр;10;Арт.С24.jpg;600.00
Арт.С25;Тесьма шторная;75.0;50000.0;;0;гр;10;Арт.С25.jpg;600.00
Арт.С26;Тесьма шторная;75.0;50000.0;;0;гр;10;Арт.С26.jpg;580.00
Арт.1852-5;Тесьма жакардовая;10.0;10000.0;;0;гр;10;Арт.1852-5.jpg;150.00
Арт.1852-6;Тесьма жакардовая;10.0;10000.0;;0;гр;10;Арт.1852-6.jpg;150.00
Арт.1852-7;Тесьма жакардовая;10.0;10000.0;;0;гр;10;Арт.1852-7.jpg;150.00
Арт.1852-8;Тесьма жакардовая;10.0;10000.0;;0;гр;10;Арт.1852-8.jpg;150.00
Арт.1852-9;Тесьма жакардовая;10.0;10000.0;;0;гр;10;Арт.1852-9.jpg;150.00
Арт.1852-10;Тесьма жакардовая;10.0;10000.0;;0;гр;10;Арт.1852-10.jpg;150.00
Арт.1852-11;Тесьма жакардовая;10.0;10000.0;;0;гр;10;Арт.1852-11.jpg;150.00
Арт.1852-12;Тесьма жакардовая;10.0;10000.0;;0;гр;10;Арт.1852-12.jpg;150.00
Арт.1852-13;Тесьма жакардовая;10.0;10000.0;;0;гр;10;Арт.1852-13.jpg;150.00
Арт.1852-14;Тесьма жакардовая;10.0;10000.0;;0;гр;10;Арт.1852-14.jpg;150.00
Арт.1852-15;Тесьма жакардовая;10.0;10000.0;;0;гр;10;Арт.1852-15.jpg;150.00
Арт.1852-16;Тесьма жакардовая;10.0;10000.0;;0;гр;10;Арт.1852-16.jpg;150.00
Арт.1852-17;Тесьма жакардовая;10.0;10000.0;;0;гр;10;Арт.1852-17.jpg;150.00
Тп 02;Тесьма декоративная;4.5;50.0;;0;гр;10;Тп 02.jpg;570.00
Тп 03;Тесьма декоративная;4.5;50.0;;0;гр;10;Тп 03.jpg;570.00
Тп 04;Тесьма декоративная;4.5;50.0;;0;гр;10;Тп 04.jpg;570.00
Тп 05;Тесьма декоративная;4.5;50.0;;0;гр;10;Тп 05.jpg;570.00
Тп 06;Тесьма декоративная;4.5;50.0;;0;гр;10;Тп 06.jpg;570.00
Тп 07;Тесьма декоративная;4.5;50.0;;0;гр;10;Тп 07.jpg;570.00
Тп 08;Тесьма декоративная;4.5;50.0;;0;гр;10;Тп 08.jpg;570.00
Тп 09;Тесьма декоративная;4.5;50.0;;0;гр;10;Тп 09.jpg;570.00
Тп 10;Тесьма декоративная;4.5;50.0;;0;гр;10;Тп 10.jpg;570.00
Тп 11;Тесьма декоративная;4.5;50.0;;0;гр;10;Тп 11.jpg;570.00
Тп 12;Тесьма декоративная;4.5;50.0;;0;гр;10;Тп 12.jpg;570.00
Тп 13;Тесьма декоративная;4.5;50.0;;0;гр;10;Тп 13.jpg;570.00
Арт. 1-0010;Тесьма эластичная;10.0;100000.0;;0;гр;10;Арт. 1-0010.jpg;50.00
Арт. 1-0011;Тесьма эластичная;10.0;100000.0;;0;гр;10;Арт. 1-0011.jpg;50.00
Арт. 1-0012;Тесьма эластичная;10.0;100000.0;;0;гр;10;Арт. 1-0012.jpg;50.00
Арт. 1-0013;Тесьма эластичная;10.0;100000.0;;0;гр;10;Арт. 1-0013.jpg;50.00
Арт. 1-0014;Тесьма эластичная;10.0;100000.0;;0;гр;10;Арт. 1-0014.jpg;50.00
Арт. Z568;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z568.jpg;170.00
Арт. Z569;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z569.jpg;170.00
Арт. Z570;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z570.jpg;170.00
Арт. Z571;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z571.jpg;170.00
Арт. Z572;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z572.jpg;170.00
Арт. Z573;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z573.jpg;170.00
Арт. Z574;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z574.jpg;170.00
Арт. Z575;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z575.jpg;170.00
Арт. Z576;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z576.jpg;170.00
Арт. Z577;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z577.jpg;170.00
Арт. Z578;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z578.jpg;170.00
Арт. Z579;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z579.jpg;170.00
Арт. Z580;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z580.jpg;170.00
Арт. Z581;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z581.jpg;170.00
Арт. Z582;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z582.jpg;170.00
Арт. Z583;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z583.jpg;170.00
Арт. Z584;Тесьма с люрексом;6.0;1000.0;;0;гр;10;Арт. Z584.jpg;170.00
Арт. Z585;Тесьма с люрексом;20.0;50000.0;;0;гр;10;Арт. Z585.jpg;400.00
